userId,simscore
42273,0.9890786729
42577,0.946704232
42779,0.8308633007
43130,0.9417067584
43256,0.9761737773
43450,0.9817800031
43606,0.9819638313
43831,0.7343629114
43853,0.9834197607
43966,0.9358129701
44038,0.9601827649
44363,0.9791708452
44447,0.9560848075
44454,0.9629019917
44807,0.9202608575
45101,0.8454775929
45259,0.990429577
45999,0.8150340146
46629,0.974089081
47230,0.9804537181
47701,0.9351832659
47944,0.8707276845
47993,0.8026055686
48351,0.7752644316
48934,0.9738066079
49212,0.9676843454
49796,0.9388539973
50330,0.9016753565
51444,0.8994734331
51875,0.8368474058
51890,0.9077025086
51939,0.7542356061
51966,0.6841961777
51982,0.9663886496
52146,0.9593103085
53023,0.6541962224
53834,0.9621944658
54018,0.6976384522
54441,0.9872588622
54449,0.947052237
54466,0.8857689272
55448,0.6136862495
55701,0.8306511672
55768,0.9139128971
55951,0.9563421775
56103,0.9703499566
56116,0.9496112176
56291,0.9236067428
56427,0.9470629326
56478,0.9819946772
57041,0.7450145197
57172,0.947044568
57728,0.8586760758
57787,0.7774796634
59199,0.8640323255
59219,0.9294478235
59880,0.4792045824
60239,0.988342891
60286,0.970121601
68688,0.9321671779
70213,0.8928682316
71087,0.9049148148
71326,0.9055128998
71528,0.9869046019
71548,0.9126234497
72107,0.8863013059
72369,0.9028929229
72987,0.8742000076
72995,0.9750645778
72998,0.9768820154
73672,0.7146061563
74440,0.9658496744
74514,0.9479601892
74627,0.971965867
74754,0.9530095982
75465,0.9362247977
82118,0.9411360193
82254,0.6685464011
82270,0.5980247955
82393,0.9567585156
82708,0.9679211506
83092,0.971257637
83446,0.8322614148
83812,0.6325206754
83837,0.9844073158
83868,0.9891661354
84251,0.9517569473
84322,0.9801414256
84698,0.9746204841
85868,0.9230320886
86555,0.9543543026
86672,0.8737231254
87745,0.9298534469
87796,0.9745890302
88157,0.9859571689
88378,0.8747478278
88433,0.9673510032
88504,0.9483841808
88589,0.8910684625
88596,0.3805786473
90270,0.9124962488
90504,0.9829355956
90514,0.969763201
92393,0.9787594074
92716,0.8824397309
93117,0.9866282266
93210,0.9878606032
93404,0.9496317936
94421,0.9346459412
94711,0.9279317254
94822,0.8170643459
94901,0.9243700133
95185,0.9448080443
95471,0.8627955981
95527,0.9037295791
95806,0.9423151479
95909,0.9412678653
96207,0.8205720634
96295,0.9563948127
96452,0.92649181
97151,0.9531923702
97237,0.8309244771
97404,0.9019780633
97809,0.9650782021
98426,0.9386573562
98635,0.9509564358
98663,0.9779864339
99373,0.9311883509
100121,0.9072237526
100489,0.9921325349
100901,0.9495589624
101059,0.9606597759
101241,0.8786945497
101389,0.9729567304
102595,0.9760752051
102850,0.9051348132
102899,0.8163753314
103041,0.943831081
103481,0.9652398946
103537,0.8106330534
103755,0.7844005851
103798,0.7569819753
103875,0.860931451
104351,0.9366308243
104593,0.8662064666
104863,0.9752314806
105068,0.9261218364
105144,0.9332380853
105506,0.9749169419
105600,0.9677839396
106002,0.9866886038
106469,0.9799127926
106490,0.7164128891
107003,0.8943419679
107167,0.9845648516
107394,0.9912585591
107534,0.9280400772
108020,0.9718130275
108555,0.9366325202
109018,0.9612523759
109058,0.8072092402
109444,0.9853967064
109532,0.9842780128
109770,0.9305739761
109906,0.9601647577
109999,0.8973157051
110074,0.395524264
110121,0.9509475833
110261,0.8554132772
110431,0.8291101107
110949,0.9384233201
111302,0.960083284
111379,0.6587753816
111600,0.8292537177
111801,0.6726268454
111993,0.9672200276
112401,0.9231502831
113140,0.9456364362
113154,0.9857477221
113781,0.9512890026
113920,0.8746793994
113956,0.9124322003
113999,0.8992177462
114506,0.8805659797
114563,0.9291922338
114589,0.9584303414
115080,0.9005970439
115427,0.8018616597
115433,0.9301420096
116007,0.9147831655
116089,0.9012000187
116113,0.7796801793
116720,0.9844026613
117019,0.9346122017
117184,0.8693516575
117572,0.9871545169
117924,0.9533004206
117940,0.9104020207
118217,0.8521968159
118319,0.9193289917
118333,0.8821039132
118790,0.9278571854
118838,0.5951431372
118858,0.9527500716
118993,0.9275718098
119060,0.7805361555
119073,0.9371685698
119115,0.9862683167
120104,0.9931464433
120189,0.7789350287
120406,0.9278917472
120499,0.8917999479
120915,0.9725384035
121432,0.9732127608
121436,0.9641725982
121439,0.6400450475
122505,0.9746665265
122733,0.96529563
122790,0.8926102945
123430,0.9194703789
123510,0.8403900309
123652,0.937610359
124269,0.9114098625
124351,0.95034937
124887,0.8506690948
124918,0.9594243391
125343,0.9667541497
125436,0.9554915071
125968,0.9606405972
126167,0.8633117553
126560,0.895389188
126603,0.8803855489
127073,0.7000822845
127680,0.8253917749
128042,0.9959225866
128178,0.9056969275
128385,0.8825972993
128412,0.9688027577
128687,0.7451938849
128704,0.6304805965
128959,0.842001013
128983,0.9584819011
129185,0.8000103358
129347,0.9320911164
130390,0.6866098925
130643,0.9661944776
130756,0.7569895696
130905,0.9789991321
131049,0.9126922618
131230,0.8999281812
131245,0.9873175988
131547,0.9010889136
131943,0.9557516997
132174,0.8693933036
132312,0.9436036018
132570,0.9531998556
133163,0.8071773886
133219,0.986543069
133324,0.9570611959
133452,0.990401756
133934,0.9047704127
134193,0.9552615538
134748,0.9542447708
135640,0.9926917655
135643,0.9616966347
135679,0.9795486098
135835,0.9786302318
135862,0.9853792639
136639,0.9865423887
136974,0.9894286141
137919,0.9875143079
138146,0.9552918653
138158,0.8545343314
138194,0.9950179074
138329,0.8623438655
138353,0.952922729
138402,0.9813630414
138599,0.9733706698
138612,0.9805165136
138736,0.9389971678
138763,0.9222677084
138978,0.9624000627
139056,0.8822290273
139105,0.9092438327
139174,0.9143265512
139261,0.9319655816
139582,0.8635486876
139595,0.9627158426
139706,0.9254431258
140389,0.9689905828
140406,0.7894706264
140465,0.5570314903
141036,0.982624648
141048,0.7079504179
141189,0.9918112874
141507,0.968897876
141636,0.9957229047
141774,0.9790085358
141897,0.9902366869
142405,0.9623797426
142451,0.9564852656
142460,0.9362428579
142519,0.9854881659
142825,0.9950921617
142835,0.7733720185
142851,0.9963249961
143133,0.585747112
143140,0.8838898967
143479,0.9163870823
143535,0.9776015132
143561,0.9364480595
144441,0.9718423369
144467,0.7813934361
144494,0.9555738113
145032,0.9745721812
145118,0.9878540964
145561,0.9655911819
145774,0.9754930249
145861,0.9243503167
145925,0.9327174385
145995,0.9723109509
146906,0.9773416914
146916,0.9898037124
147096,0.6955978701
147278,0.9582205664
147314,0.9779107402
147369,0.7813995964
147483,0.9769047731
147501,0.8464795792
147607,0.8040199333
147620,0.9406575139
147888,0.9338515511
147955,0.9394032186
148235,0.9626035875
148507,0.9818082029
148583,0.9678154917
148597,0.8681865029
148713,0.9647204908
149379,0.9456119067
149505,0.9811831713
149801,0.9526440004
150224,0.9880545632
150510,0.9786719909
150565,0.9856799447
150802,0.9578558066
151197,0.9958335994
151401,0.8588482915
151434,0.9836363236
151608,0.9182571239
151692,0.9711588715
152021,0.9544486555
152118,0.9709237624
152271,0.8565361127
152366,0.9734660116
152419,0.991050771
152954,0.9788511496
153031,0.9521409691
153065,0.9683258142
153303,0.9900684393
153869,0.9620835361
154252,0.9712233741
154361,0.9964500857
154612,0.9884389431
155120,0.849486072
155316,0.9954177552
155468,0.9303831042
155754,0.9866330054
156111,0.859824088
156179,0.9697709393
156356,0.8776498908
156798,0.6344901314
156888,0.9475897181
157318,0.7664218963
157432,0.8693801579
157434,0.9636114114
157519,0.9917889768
157531,0.9640667712
157748,0.9684888562
157758,0.8449617705
157815,0.8932267495
158129,0.9805365334
158266,0.9612241663
158324,0.9638483351
158404,0.924638142
158688,0.9106924985
158734,0.9833469558
158788,0.9370546177
160121,0.9725793474
160417,0.9797723876
160922,0.917799019
161117,0.9485875929
161502,0.9173132164
161730,0.7195451242
161795,0.5609884234
161852,0.9644561888
161979,0.9546382078
162473,0.9920834449
162712,0.9082544275
162722,0.9629323701
162856,0.9761429257
163018,0.9761866705
164211,0.9842181041
164357,0.8231927106
164451,0.9970809156
164722,0.9775560455
165216,0.8043552525
165238,0.9983311656
165669,0.9878940317
165786,0.7850635899
165793,0.9927964374
166013,0.9069915519
166089,0.9791042322
166359,0.9770297202
166458,0.8471566706
166547,0.994966639
166638,0.9617925953
166722,0.8716069311
166751,0.8772600949
167062,0.9858503698
167463,0.855756095
167723,0.9616148268
167855,0.9608263585
167938,0.985258848
167994,0.9606396489
168060,0.644255913
168597,0.95205155
168692,0.9874129112
170082,0.9217529069
170124,0.9867642219
171119,0.9246570613
171219,0.9503431601
171352,0.9490052432
171444,0.9660949509
171458,0.8844414958
171815,0.9653839346
172020,0.9042539932
172742,0.9774457039
172762,0.9231849248
173281,0.9965959402
173847,0.9475249502
173910,0.9024825722
173938,0.959646354
174077,0.8523146983
174171,0.9273635218
174863,0.9849898725
175036,0.9756544632
175221,0.9866450595
175641,0.9554190976
175986,0.9949599255
176165,0.4148814461
176768,0.641896388
176846,0.9598069022
176910,0.9113642051
176957,0.9614061588
177106,0.9467258105
177206,0.9923778312
177748,0.8397911155
178052,0.9713249465
178195,0.5401722009
178217,0.9204265385
178317,0.9729323799
178419,0.9740104012
178674,0.9175903802
178822,0.8903623972
178974,0.9591851873
179273,0.9809556494
179759,0.988440689
180010,0.955255476
180082,0.8652449124
180389,0.8979168128
180583,0.905255024
180723,0.8911585716
180841,0.9450482512
181403,0.9625906832
181669,0.9779308878
181784,0.9120880694
182233,0.9420524512
182304,0.9747717351
182350,0.7797361977
182355,0.926394351
182438,0.7724112476
182693,0.9046008146
183194,0.9307990802
183201,0.8460308406
183892,0.978677678
184239,0.9902821374
184531,0.9933306046
184537,0.7878762057
185143,0.9873763497
185404,0.9781373948
185672,0.8543940127
185887,0.9832730562
186146,0.9834666355
186409,0.9932690576
186594,0.9728534377
186748,0.9429156058
186973,0.9821611146
187066,0.9653279874
187121,0.9838446629
187210,0.9816516472
187220,0.9244059817
187351,0.7758072829
187406,0.9813217883
187558,0.9621669872
188078,0.9603618988
188227,0.8568464053
188229,0.9066071255
188281,0.9950222772
188312,0.9200537435
188315,0.9930089833
188387,0.9062902227
188914,0.8848621798
189106,0.9771979603
189190,0.9799909371
189319,0.9869816722
189395,0.9638319886
189529,0.8328245265
189586,0.9442841056
189608,0.9420478033
189784,0.9915021698
189890,0.9701341825
190378,0.9810932078
190592,0.9751258626
191075,0.9785112787
191175,0.8878851125
191196,0.959509472
191746,0.8397378373
191779,0.9749192677
191952,0.9761505333
192637,0.9823449422
192883,0.9193083759
192893,0.9020779367
192997,0.9432437081
193006,0.9008679842
193168,0.9699244664
193520,0.9799827746
193720,0.9492892416
194449,0.9911591727
194468,0.9896996972
194505,0.7611551471
194640,0.977842963
194897,0.9355283852
195158,0.9488055923
195272,0.9608154714
195451,0.9921548746
195504,0.9848229099
195625,0.9959398833
195940,0.9861085256
196603,0.9653397034
196652,0.9651113856
196997,0.9872663534
197442,0.9772928499
197497,0.9751202522
197538,0.991702412
197666,0.7325047831
197847,0.9510785837
198047,0.9309143929
198437,0.955397828
198441,0.8574336573
199510,0.9823998382
199578,0.9649486022
199872,0.8779498357
199976,0.9489456055
200085,0.9709046004
200352,0.9432114112
200481,0.9666583066
200810,0.9674612138
200827,0.9573207852
201106,0.9712219154
201274,0.816440567
201489,0.8614407052
201847,0.6791879919
201926,0.9080923997
202087,0.9256621234
202284,0.9448383878
202490,0.9907145463
202526,0.9738992734
202554,0.9766378667
202849,0.960792224
203193,0.6711563451
203996,0.9755446062
204257,0.9272012498
204461,0.8672565066
204464,0.8745947489
204618,0.9628916866
204624,0.9903056901
205623,0.9940751273
205725,0.937336683
205734,0.9928682825
205933,0.9938212903
206430,0.9485470606
206695,0.9772726554
206770,0.9749608643
206908,0.9728564351
206981,0.9534093665
207053,0.96728963
207265,0.9117838017
207354,0.9407740157
207708,0.9903773048
207942,0.9870739874
208695,0.9817480787
208791,0.9866771683
209336,0.9897249691
209452,0.9608889731
209715,0.9330538594
209817,0.9822379147
209895,0.9748910951
210348,0.9556582511
210423,0.8400407971
210564,0.9831268616
211021,0.9881544686
211288,0.9284473781
211365,0.9820889314
211428,0.9551592749
211462,0.9451045793
211778,0.9949049254
212036,0.9739971746
212055,0.9449711086
212229,0.9472085036
212403,0.9361025235
212740,0.9845864744
213065,0.6613844351
213084,0.9898148192
213317,0.9647833862
213597,0.8525920906
213667,0.9907029489
213981,0.9549770552
214029,0.9921626637
214347,0.9783406965
214649,0.9869411065
214664,0.9122466718
214739,0.8226628591
214796,0.9915665128
214845,0.9923873285
215086,0.8995255223
215141,0.9930659508
215419,0.8651152929
215644,0.9960517347
215894,0.9918192864
216269,0.9826371682
216544,0.9800416686
216624,0.9951535454
216985,0.9897925749
217159,0.7445042783
217741,0.9710248193
217963,0.896579222
218345,0.9452951445
218437,0.98356788
218743,0.9901903309
218893,0.9441482436
219085,0.9907649337
219118,0.9922707532
219192,0.9490818733
219310,0.9146011419
219411,0.945076531
219550,0.9189224594
220080,0.9536651131
220126,0.8737748188
220556,0.9683097075
220578,0.9761626288
220710,0.9570024807
220833,0.9875022345
220930,0.9852366277
221700,0.9648993781
221771,0.902819182
222186,0.991084988
222290,0.9418734734
222367,0.9397221451
222556,0.9555780787
222650,0.9927835994
222966,0.9504602268
222998,0.9492045533
223049,0.9617180494
223188,0.9723801882
223482,0.9728608343
223522,0.9558719632
224549,0.9829801756
224809,0.6489943704
225052,0.9928902217
225484,-0.1114304043
226084,0.9510600547
226816,0.9464444952
226960,0.6855237107
227146,0.9439273875
227498,0.9820680593
227607,0.9861038475
227784,0.9893762002
228105,0.9341867187
228747,0.9903349289
229119,0.826235903
229142,0.965595142
229244,0.9672414868
229339,0.9614249804
229844,0.9719937045
230331,0.9240088184
230523,0.8985467484
230765,0.9835045677
231151,0.9117079315
231270,0.9125045064
231278,0.9288680776
231739,0.8863695111
232107,0.9701204437
232169,0.9970938464
232185,0.9607970307
232250,0.9931011566
232441,0.9876823078
233516,0.9321670028
233551,0.910453327
233684,0.8184468474
234105,0.9839337239
234169,0.9731158676
234497,0.9168777555
235033,0.9116278748
235708,0.9245324163
236107,0.9369034071
236171,0.9955120457
236304,0.7674597518
236377,0.9123986388
236582,0.9698562226
236694,0.6082549517
237579,0.962083628
237580,0.9448909493
237806,0.9926923103
237859,0.9651200081
238281,0.978659783
238589,0.9301062008
238914,0.9804629199
239029,0.9753119907
239547,0.9819111995
239596,0.9668596734
239632,0.8803480466
239770,0.9935021014
239898,0.9752294708
240287,0.9850949526
240484,0.8902303954
240657,0.9358308974
240675,0.9219000383
241312,0.9826184416
241335,0.9818598377
241384,0.9787012975
241544,0.88847415
241753,0.9801553694
241760,0.9873896567
241955,0.9842062926
242830,0.9862471863
243063,0.9898936049
243165,0.9315834311
243932,0.9810719946
244153,0.9871219723
244328,0.9537426526
244948,0.9747196463
245234,0.8388891077
245305,0.9237684776
245657,0.9803596769
245808,0.8221787192
246043,0.9905268072
246112,0.9741363448
246439,0.8377602822
246457,0.9572213657
246594,0.6493760138
247300,0.9968904113
247463,0.9475180079
248221,0.9633934407
248603,0.7559951311
248860,0.8754472117
248919,0.8871179382
249024,0.9937873428
249054,0.7167616686
249326,0.9811931728
249542,0.9465239066
249705,0.9613041944
249922,0.9927267862
249961,0.9821726092
250468,0.9827380357
250740,0.9666349708
250832,0.9900007238
250932,0.9859851981
251120,0.9927135494
251152,0.7974193165
251721,0.9917313778
251726,0.962454028
251739,0.9565088525
252183,0.8826271637
252253,0.9883675616
252701,0.9027469415
252812,0.9485405724
253088,0.9961442157
253147,0.9643486779
253237,0.9852499263
253241,0.991377118
253672,0.9414854455
255599,0.9813487977
255644,0.9967265564
255766,0.7318943487
256249,0.9907150338
256773,0.9072187411
256927,0.6905715261
257050,0.9670474161
257283,0.9857895403
257454,0.8953019656
258390,0.9681418245
258810,0.9491730531
259237,0.9401799378
259267,0.9867588781
259273,0.5454349678
259563,0.9787521021
259649,0.9859483432
259724,0.9753908338
259792,0.8607911368
259962,0.7785525837
260158,0.9679330674
260205,0.9431596455
260297,0.9812604518
261340,0.5138460212
261747,0.9555947776
262410,0.9625250841
262655,0.9684570911
262718,0.9356913461
262938,0.9148546269
263035,0.9171624917
263052,0.9423803755
263118,0.9923338213
263277,0.9092827368
263284,0.7432966246
263465,0.8825103781
263484,0.8577360128
263540,0.9564812738
263546,0.8600275121
263661,0.866531934
263750,0.6006767944
263933,0.9361687433
264142,0.8857243697
264468,0.914278115
264734,0.9060174023
264931,0.8908150144
265063,0.9803336025
265081,0.9716940273
265179,0.9860880395
265497,0.9554623417
266244,0.877485845
266321,0.9101057277
266594,0.8835705838
266672,0.9812319047
266703,0.9653957263
267311,0.5178254266
267595,0.9258825079
268211,0.9440086364
268212,0.9703882221
268457,0.94240461
268642,0.9391318793
269099,0.9480782804
269118,0.9532761783
269473,0.9303092002
269479,0.9553890227
269483,0.961317649
269591,0.9902234886
271307,0.884279754
271330,0.8738578224
271419,0.9712764055
271536,0.8621311056
271838,0.9469251046
272704,0.5350381298
272814,0.9970676602
273035,0.8914634201
273181,0.9951106195
273336,0.9900723663
273428,0.9919145511
273479,0.9810371847
273533,0.7226426861
274299,0.9336464615
274421,0.1986672705
274598,0.9524650129
274738,0.9917455778
275072,0.9724238291
275411,0.8598048639
275502,0.9747337915
275848,0.9777388068
276161,0.8947981234
276708,0.9263513942
277129,0.9854421091
277160,0.9727230825
277265,0.9751710829
277412,0.9748848056
277689,0.929307589
277718,0.950971795
277791,0.8396471823
277991,0.9076676928
278359,0.6610525046
278591,0.9735914854
278919,0.6917140639
278929,0.7329852813
279572,0.928349989
279761,0.9579097857
279874,0.6664674272
280088,0.7522832785
280368,0.8506986916
280620,0.9585931925
281208,0.9718261228
281602,0.8904772303
282208,0.9778479602
283068,0.8561311582
283470,0.9531560259
283844,0.9421101067
284097,0.9893647486
284742,0.931023642
285052,0.9502619363
285509,0.8724747101
285589,0.985605505
285716,0.9586225322
285792,0.9304143839
286900,0.9973917186
287147,0.956796747
287151,0.9373312648
287244,0.7319109401
287259,0.9379388761
288198,0.9879185921
289453,0.8871675829
289862,0.9676829465
290873,0.803128
292165,0.9545545902
292533,0.9523981297
292831,0.9774384662
293148,0.9563068845
293192,0.6009620352
293228,0.9836504118
293288,0.8741488304
293676,0.9643925505
294027,0.9377418737
294500,0.9486327188
294727,0.9913386897
294923,0.918574736
295007,0.955252207
295539,0.9739564059
295556,0.9493310342
295819,0.586194851
295925,0.9482324376
295936,0.9698044431
296128,0.7477544465
296462,0.9920202445
296547,0.9846063519
296690,0.867088106
297868,0.8871019255
297899,0.9949653659
298128,0.8722063293
298385,0.9896380629
298464,0.8218891557
298553,0.9756479682
298674,0.9919005644
299045,0.9737790305
300326,0.9430301281
301379,0.9667968962
301872,0.868094533
302051,0.8917406789
302253,0.9422213703
302914,0.9882620157
303073,0.9202707304
303106,0.8818721588
303904,0.9890589113
303915,0.8908167484
304440,0.9528849409
304603,0.8414183626
304616,0.9820523599
304984,0.9147397856
305001,0.6436286236
305239,0.9597551532
305567,0.9599987811
306117,0.9840552039
306996,0.9813674709
308028,0.9053453823
308787,0.9006434405
308872,0.8174259307
308988,0.9868007651
309013,0.9487837396
309297,0.8594373364
309950,0.8832659894
310175,0.9703080944
310895,0.8491799798
311411,0.9433637471
311596,0.9335882178
312027,0.9538418014
312625,0.9302346017
312668,0.9703919475
313051,0.9910543817
314022,0.9524048379
314357,0.8405896367
314992,0.9694600772
315101,0.9669212905
315999,0.9734815445
316223,0.8925872386
316549,0.9619255116
316658,0.7990007102
316866,0.9348828118
316939,0.9817305013
317049,0.9770051458
317176,0.9711969645
317225,0.7990111974
317241,0.8152165877
317289,0.7220984869
317599,0.9007150506
