Recommendation Details for the first 50 users and their top 20 recommendations using 30 features and their popular only ratings profile				
userId	movieId	popularity	avgRating	title
42273	[182657]	[1]	[ 5.]	['Pale (2016)']
42273	[151989]	[1]	[ 5.]	['The Thorn (1971)']
42273	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
42273	[138172]	[1]	[ 5.]	['Baseline (2010)']
42273	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
42273	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
42273	[137006]	[1]	[ 5.]	['Poison (2000)']
42273	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
42273	[159123]	[1]	[ 5.]	['Catching Out (2003)']
42273	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
42273	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
42273	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
42273	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
42273	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
42273	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
42273	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
42273	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
42273	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
42273	[159135]	[1]	[ 5.]	['The Viking (1931)']
42577	[136992]	[1]	[ 5.]	"[""When He Didn't Come Home (1998)""]"
42577	[182657]	[1]	[ 5.]	['Pale (2016)']
42577	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
42577	[137038]	[1]	[ 5.]	['The Perfect Wife (2001)']
42577	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
42577	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
42577	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
42577	[138172]	[1]	[ 5.]	['Baseline (2010)']
42577	[137006]	[1]	[ 5.]	['Poison (2000)']
42577	[137024]	[1]	[ 5.]	['The Perfect Nanny (2000)']
42577	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
42577	[151989]	[1]	[ 5.]	['The Thorn (1971)']
42577	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
42577	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
42577	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
42577	[137064]	[1]	[ 5.]	['Twisted Desire (1996)']
42577	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
42577	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
42577	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
42779	[137024]	[1]	[ 5.]	['The Perfect Nanny (2000)']
42779	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
42779	[137038]	[1]	[ 5.]	['The Perfect Wife (2001)']
42779	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
42779	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
42779	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
42779	[151989]	[1]	[ 5.]	['The Thorn (1971)']
42779	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
42779	[137006]	[1]	[ 5.]	['Poison (2000)']
42779	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
42779	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
42779	[159123]	[1]	[ 5.]	['Catching Out (2003)']
42779	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
42779	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
42779	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
42779	[137064]	[1]	[ 5.]	['Twisted Desire (1996)']
42779	[138172]	[1]	[ 5.]	['Baseline (2010)']
42779	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
42779	[159135]	[1]	[ 5.]	['The Viking (1931)']
43130	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
43130	[137038]	[1]	[ 5.]	['The Perfect Wife (2001)']
43130	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
43130	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
43130	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
43130	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
43130	[137006]	[1]	[ 5.]	['Poison (2000)']
43130	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
43130	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
43130	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
43130	[159123]	[1]	[ 5.]	['Catching Out (2003)']
43130	[151989]	[1]	[ 5.]	['The Thorn (1971)']
43130	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
43130	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
43130	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
43130	[137064]	[1]	[ 5.]	['Twisted Desire (1996)']
43130	[138172]	[1]	[ 5.]	['Baseline (2010)']
43130	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
43130	[159135]	[1]	[ 5.]	['The Viking (1931)']
43256	[177903]	[1]	[ 5.]	['Near Death (1989)']
43256	[182657]	[1]	[ 5.]	['Pale (2016)']
43256	[151989]	[1]	[ 5.]	['The Thorn (1971)']
43256	[135055]	[1]	[ 5.]	['The End of a Mystery (2003)']
43256	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
43256	[183913]	[6]	[ 4.25]	['The Firm (1989)']
43256	[177921]	[1]	[ 5.]	['Gesuzza, La Sposa Garibaldina (1934)']
43256	[138172]	[1]	[ 5.]	['Baseline (2010)']
43256	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
43256	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
43256	[159123]	[1]	[ 5.]	['Catching Out (2003)']
43256	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
43256	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
43256	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
43256	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
43256	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
43256	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
43256	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
43256	[159135]	[1]	[ 5.]	['The Viking (1931)']
43450	[140014]	[1]	[ 5.]	"[""Brother's Keeper (2013)""]"
43450	[26082]	[676]	[ 4.13683]	['Harakiri (Seppuku) (1962)']
43450	[26150]	[942]	[ 4.05096]	['Andrei Rublev (Andrey Rublyov) (1969)']
43450	[159048]	[1]	[ 5.]	['One Way Out (2002)']
43450	[668]	[900]	[ 4.10444]	['Song of the Little Road (Pather Panchali) (1955)']
43450	[159050]	[1]	[ 5.]	"[""The Pilot's Wife (2005)""]"
43450	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
43450	[137964]	[1]	[ 5.]	['Casualties (1997)']
43450	[122701]	[1]	[ 5.]	['Love, Cheat & Steal (1993)']
43450	[132124]	[1]	[ 5.]	['Say Nothing (2001)']
43450	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
43450	[2351]	[1387]	[ 4.10707]	['Nights of Cabiria (Notti di Cabiria, Le) (1957)']
43450	[171221]	[2]	[ 4.25]	['Isolation (2015)']
43450	[159123]	[1]	[ 5.]	['Catching Out (2003)']
43450	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
43450	[2427]	[10156]	[ 3.42842]	['Thin Red Line, The (1998)']
43450	[924]	[31291]	[ 3.97386]	['2001: A Space Odyssey (1968)']
43450	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
43450	[670]	[829]	[ 4.11701]	['World of Apu, The (Apur Sansar) (1959)']
43450	[159135]	[1]	[ 5.]	['The Viking (1931)']
43606	[136992]	[1]	[ 5.]	"[""When He Didn't Come Home (1998)""]"
43606	[137024]	[1]	[ 5.]	['The Perfect Nanny (2000)']
43606	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
43606	[137038]	[1]	[ 5.]	['The Perfect Wife (2001)']
43606	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
43606	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
43606	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
43606	[151989]	[1]	[ 5.]	['The Thorn (1971)']
43606	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
43606	[137006]	[1]	[ 5.]	['Poison (2000)']
43606	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
43606	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
43606	[159123]	[1]	[ 5.]	['Catching Out (2003)']
43606	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
43606	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
43606	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
43606	[137064]	[1]	[ 5.]	['Twisted Desire (1996)']
43606	[138172]	[1]	[ 5.]	['Baseline (2010)']
43606	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
43606	[159135]	[1]	[ 5.]	['The Viking (1931)']
43831	[182657]	[1]	[ 5.]	['Pale (2016)']
43831	[143833]	[1]	[ 5.]	['The Thursday (1964)']
43831	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
43831	[178417]	[1]	[ 5.]	['A Lustful Man (1961)']
43831	[177921]	[1]	[ 5.]	['Gesuzza, La Sposa Garibaldina (1934)']
43831	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
43831	[179019]	[2]	[ 4.5]	['Mercy (2012)']
43831	[135310]	[1]	[ 5.]	['The Unfaithfuls (1953)']
43831	[178415]	[1]	[ 5.]	['The Ra Expeditions (1972)']
43831	[183941]	[2]	[ 3.5]	['Return of the Blind Dead (1973)']
43831	[183057]	[1]	[ 5.]	['Goldstein (1965)']
43831	[151989]	[1]	[ 5.]	['The Thorn (1971)']
43831	[179065]	[3]	[ 4.]	['Scarred Hearts (2016)']
43831	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
43831	[178881]	[1]	[ 5.]	['The Visitor (1964)']
43831	[177903]	[1]	[ 5.]	['Near Death (1989)']
43831	[138172]	[1]	[ 5.]	['Baseline (2010)']
43831	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
43831	[178057]	[1]	[ 5.]	['A Boring Story (1983)']
43831	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
43853	[182657]	[1]	[ 5.]	['Pale (2016)']
43853	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
43853	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
43853	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
43853	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
43853	[137006]	[1]	[ 5.]	['Poison (2000)']
43853	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
43853	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
43853	[159123]	[1]	[ 5.]	['Catching Out (2003)']
43853	[151989]	[1]	[ 5.]	['The Thorn (1971)']
43853	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
43853	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
43853	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
43853	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
43853	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
43853	[159135]	[1]	[ 5.]	['The Viking (1931)']
43853	[138172]	[1]	[ 5.]	['Baseline (2010)']
43853	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
43853	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
43966	[5952]	[56326]	[ 4.07519]	['Lord of the Rings: The Two Towers, The (2002)']
43966	[4993]	[61476]	[ 4.09843]	['Lord of the Rings: The Fellowship of the Ring, The (2001)']
43966	[179527]	[3]	[ 3.33333]	['Annabelle Hooper and the Ghosts of Nantucket (2016)']
43966	[164771]	[1]	[ 5.]	['Love Finds You in Valentine (2016)']
43966	[260]	[81442]	[ 4.12178]	['Star Wars: Episode IV - A New Hope (1977)']
43966	[179589]	[2]	[ 5.]	['Windstorm 2 (2015)']
43966	[137601]	[1]	[ 5.]	['Duel of Hearts (1992)']
43966	[165383]	[1]	[ 5.]	['Assepoester: Een Modern Sprookje (2014)']
43966	[179625]	[1]	[ 5.]	['Die Sterntaler (2011)']
43966	[179723]	[1]	[ 5.]	['Rapunzel (2009)']
43966	[1196]	[65498]	[ 4.13449]	['Star Wars: Episode V - The Empire Strikes Back (1980)']
43966	[179535]	[1]	[ 5.]	['12 Dogs of Christmas: Great Puppy Rescue (2012)']
43966	[179591]	[1]	[ 5.]	['A Royal Winter (2017)']
43966	[7153]	[56939]	[ 4.10403]	['Lord of the Rings: The Return of the King, The (2003)']
43966	[179531]	[2]	[ 4.]	['Apple of My Eye (2017)']
43966	[166229]	[1]	[ 5.]	['Allerleirauh (2012)']
43966	[149879]	[1]	[ 5.]	['Aschenputtel (2010)']
43966	[1210]	[65773]	[ 3.98668]	['Star Wars: Episode VI - Return of the Jedi (1983)']
43966	[179581]	[2]	[ 4.]	['Love Blossoms (2017)']
43966	[179617]	[1]	[ 5.]	['Dornr\xc3\xb6schen (2009)']
44038	[136992]	[1]	[ 5.]	"[""When He Didn't Come Home (1998)""]"
44038	[137024]	[1]	[ 5.]	['The Perfect Nanny (2000)']
44038	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
44038	[137038]	[1]	[ 5.]	['The Perfect Wife (2001)']
44038	[137046]	[1]	[ 5.]	['The Perfect Assistant (2008)']
44038	[136998]	[1]	[ 5.]	['The Wrong Girl (2015)']
44038	[137020]	[1]	[ 5.]	"[""A Sister's Secret (2009)""]"
44038	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
44038	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
44038	[137006]	[1]	[ 5.]	['Poison (2000)']
44038	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
44038	[151989]	[1]	[ 5.]	['The Thorn (1971)']
44038	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
44038	[136996]	[1]	[ 5.]	['The Wrong Girl (1999)']
44038	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
44038	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
44038	[137050]	[1]	[ 5.]	['The Rival (2006)']
44038	[137064]	[1]	[ 5.]	['Twisted Desire (1996)']
44038	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
44038	[137022]	[1]	[ 5.]	"[""A Nanny's Revenge (2012)""]"
44363	[136992]	[1]	[ 5.]	"[""When He Didn't Come Home (1998)""]"
44363	[137024]	[1]	[ 5.]	['The Perfect Nanny (2000)']
44363	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
44363	[137038]	[1]	[ 5.]	['The Perfect Wife (2001)']
44363	[137046]	[1]	[ 5.]	['The Perfect Assistant (2008)']
44363	[136998]	[1]	[ 5.]	['The Wrong Girl (2015)']
44363	[137020]	[1]	[ 5.]	"[""A Sister's Secret (2009)""]"
44363	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
44363	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
44363	[137006]	[1]	[ 5.]	['Poison (2000)']
44363	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
44363	[151989]	[1]	[ 5.]	['The Thorn (1971)']
44363	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
44363	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
44363	[136996]	[1]	[ 5.]	['The Wrong Girl (1999)']
44363	[137050]	[1]	[ 5.]	['The Rival (2006)']
44363	[137064]	[1]	[ 5.]	['Twisted Desire (1996)']
44363	[138172]	[1]	[ 5.]	['Baseline (2010)']
44363	[137018]	[1]	[ 5.]	"[""A Sister's Revenge (2013)""]"
44363	[137022]	[1]	[ 5.]	"[""A Nanny's Revenge (2012)""]"
44447	[171221]	[2]	[ 4.25]	['Isolation (2015)']
44447	[164771]	[1]	[ 5.]	['Love Finds You in Valentine (2016)']
44447	[180839]	[2]	[ 2.75]	['Operation Rogue (2014)']
44447	[124903]	[1]	[ 5.]	['Styx (2001)']
44447	[159048]	[1]	[ 5.]	['One Way Out (2002)']
44447	[159050]	[1]	[ 5.]	"[""The Pilot's Wife (2005)""]"
44447	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
44447	[137964]	[1]	[ 5.]	['Casualties (1997)']
44447	[122701]	[1]	[ 5.]	['Love, Cheat & Steal (1993)']
44447	[140014]	[1]	[ 5.]	"[""Brother's Keeper (2013)""]"
44447	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
44447	[116243]	[1]	[ 5.]	['Convicted (1931)']
44447	[159123]	[1]	[ 5.]	['Catching Out (2003)']
44447	[109762]	[1]	[ 5.]	['Black Widow (Dark Beauty) (2008)']
44447	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
44447	[159053]	[1]	[ 5.]	['In Her Line of Fire (2006)']
44447	[142903]	[1]	[ 5.]	['Ricochet (2011)']
44447	[132124]	[1]	[ 5.]	['Say Nothing (2001)']
44447	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
44447	[159135]	[1]	[ 5.]	['The Viking (1931)']
44454	[178881]	[1]	[ 5.]	['The Visitor (1964)']
44454	[151989]	[1]	[ 5.]	['The Thorn (1971)']
44454	[179019]	[2]	[ 4.5]	['Mercy (2012)']
44454	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
44454	[177921]	[1]	[ 5.]	['Gesuzza, La Sposa Garibaldina (1934)']
44454	[178415]	[1]	[ 5.]	['The Ra Expeditions (1972)']
44454	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
44454	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
44454	[135310]	[1]	[ 5.]	['The Unfaithfuls (1953)']
44454	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
44454	[183057]	[1]	[ 5.]	['Goldstein (1965)']
44454	[159123]	[1]	[ 5.]	['Catching Out (2003)']
44454	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
44454	[183913]	[6]	[ 4.25]	['The Firm (1989)']
44454	[143833]	[1]	[ 5.]	['The Thursday (1964)']
44454	[179065]	[3]	[ 4.]	['Scarred Hearts (2016)']
44454	[177903]	[1]	[ 5.]	['Near Death (1989)']
44454	[138172]	[1]	[ 5.]	['Baseline (2010)']
44454	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
44454	[159135]	[1]	[ 5.]	['The Viking (1931)']
44807	[179723]	[1]	[ 5.]	['Rapunzel (2009)']
44807	[137601]	[1]	[ 5.]	['Duel of Hearts (1992)']
44807	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
44807	[164771]	[1]	[ 5.]	['Love Finds You in Valentine (2016)']
44807	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
44807	[165383]	[1]	[ 5.]	['Assepoester: Een Modern Sprookje (2014)']
44807	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
44807	[179625]	[1]	[ 5.]	['Die Sterntaler (2011)']
44807	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
44807	[137006]	[1]	[ 5.]	['Poison (2000)']
44807	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
44807	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
44807	[159123]	[1]	[ 5.]	['Catching Out (2003)']
44807	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
44807	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
44807	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
44807	[179527]	[3]	[ 3.33333]	['Annabelle Hooper and the Ghosts of Nantucket (2016)']
44807	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
44807	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
44807	[159135]	[1]	[ 5.]	['The Viking (1931)']
45101	[136992]	[1]	[ 5.]	"[""When He Didn't Come Home (1998)""]"
45101	[182657]	[1]	[ 5.]	['Pale (2016)']
45101	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
45101	[137038]	[1]	[ 5.]	['The Perfect Wife (2001)']
45101	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
45101	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
45101	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
45101	[137006]	[1]	[ 5.]	['Poison (2000)']
45101	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
45101	[151989]	[1]	[ 5.]	['The Thorn (1971)']
45101	[137078]	[1]	[ 5.]	['Stranger in My House (1999)']
45101	[137016]	[1]	[ 5.]	"[""A Daughter's Nightmare (2014)""]"
45101	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
45101	[137064]	[1]	[ 5.]	['Twisted Desire (1996)']
45101	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
45101	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
45101	[138172]	[1]	[ 5.]	['Baseline (2010)']
45101	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
45259	[136992]	[1]	[ 5.]	"[""When He Didn't Come Home (1998)""]"
45259	[137026]	[1]	[ 5.]	['Tainted Blood (1993)']
45259	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
45259	[136988]	[1]	[ 5.]	['The Good Mistress (2014)']
45259	[137032]	[1]	[ 5.]	['The Perfect Neighbor (2005)']
45259	[151989]	[1]	[ 5.]	['The Thorn (1971)']
45259	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
45259	[137006]	[1]	[ 5.]	['Poison (2000)']
45259	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
45259	[137048]	[1]	[ 5.]	['Perfect Child (2007)']
