Recommendation Details for test set using full profile and 100 features				
45259	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
45259	[159123]	[1]	[ 5.]	['Catching Out (2003)']
45259	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
45259	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
45259	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
45259	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
45259	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
45259	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
45259	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
45259	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
45259	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
45259	[159135]	[1]	[ 5.]	['The Viking (1931)']
45999	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
45999	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
45999	[151989]	[1]	[ 5.]	['The Thorn (1971)']
45999	[122535]	[1]	[ 5.]	['White Tiger (1996)']
45999	[169818]	[1]	[ 5.]	['FB: Fighting Beat (2007)']
45999	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
45999	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
45999	[159123]	[1]	[ 5.]	['Catching Out (2003)']
45999	[145620]	[1]	[ 5.]	['Samson and the Seven Miracles of the World (1961)']
45999	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
45999	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
45999	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
45999	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
45999	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
45999	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
45999	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
45999	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
45999	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
45999	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
45999	[159135]	[1]	[ 5.]	['The Viking (1931)']
46629	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
46629	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
46629	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
46629	[151989]	[1]	[ 5.]	['The Thorn (1971)']
46629	[122535]	[1]	[ 5.]	['White Tiger (1996)']
46629	[169818]	[1]	[ 5.]	['FB: Fighting Beat (2007)']
46629	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
46629	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
46629	[159123]	[1]	[ 5.]	['Catching Out (2003)']
46629	[145620]	[1]	[ 5.]	['Samson and the Seven Miracles of the World (1961)']
46629	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
46629	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
46629	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
46629	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
46629	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
46629	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
46629	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
46629	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
46629	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
46629	[159135]	[1]	[ 5.]	['The Viking (1931)']
47230	[136992]	[1]	[ 5.]	"[""When He Didn't Come Home (1998)""]"
47230	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
47230	[136998]	[1]	[ 5.]	['The Wrong Girl (2015)']
47230	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
47230	[137064]	[1]	[ 5.]	['Twisted Desire (1996)']
47230	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
47230	[122535]	[1]	[ 5.]	['White Tiger (1996)']
47230	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
47230	[145620]	[1]	[ 5.]	['Samson and the Seven Miracles of the World (1961)']
47230	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
47230	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
47230	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
47230	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
47230	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
47230	[169818]	[1]	[ 5.]	['FB: Fighting Beat (2007)']
47230	[138172]	[1]	[ 5.]	['Baseline (2010)']
47230	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
47230	[137050]	[1]	[ 5.]	['The Rival (2006)']
47230	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
47230	[151989]	[1]	[ 5.]	['The Thorn (1971)']
47701	[182657]	[1]	[ 5.]	['Pale (2016)']
47701	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
47701	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
47701	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
47701	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
47701	[151989]	[1]	[ 5.]	['The Thorn (1971)']
47701	[138172]	[1]	[ 5.]	['Baseline (2010)']
47701	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
47701	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
47701	[159123]	[1]	[ 5.]	['Catching Out (2003)']
47701	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
47701	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
47701	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
47701	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
47701	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
47701	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
47701	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
47701	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
47701	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
47701	[159135]	[1]	[ 5.]	['The Viking (1931)']
47944	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
47944	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
47944	[151989]	[1]	[ 5.]	['The Thorn (1971)']
47944	[122535]	[1]	[ 5.]	['White Tiger (1996)']
47944	[169818]	[1]	[ 5.]	['FB: Fighting Beat (2007)']
47944	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
47944	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
47944	[159123]	[1]	[ 5.]	['Catching Out (2003)']
47944	[145620]	[1]	[ 5.]	['Samson and the Seven Miracles of the World (1961)']
47944	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
47944	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
47944	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
47944	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
47944	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
47944	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
47944	[138172]	[1]	[ 5.]	['Baseline (2010)']
47944	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
47944	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
47944	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
47944	[159135]	[1]	[ 5.]	['The Viking (1931)']
47993	[182657]	[1]	[ 5.]	['Pale (2016)']
47993	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
47993	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
47993	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
47993	[151989]	[1]	[ 5.]	['The Thorn (1971)']
47993	[138172]	[1]	[ 5.]	['Baseline (2010)']
47993	[]	[]	[]	[]
47993	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
47993	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
47993	[159123]	[1]	[ 5.]	['Catching Out (2003)']
47993	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
47993	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
47993	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
47993	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
47993	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
47993	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
47993	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
47993	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
47993	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
47993	[159135]	[1]	[ 5.]	['The Viking (1931)']
48351	[122535]	[1]	[ 5.]	['White Tiger (1996)']
48351	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
48351	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
48351	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
48351	[151989]	[1]	[ 5.]	['The Thorn (1971)']
48351	[138172]	[1]	[ 5.]	['Baseline (2010)']
48351	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
48351	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
48351	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
48351	[159123]	[1]	[ 5.]	['Catching Out (2003)']
48351	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
48351	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
48351	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
48351	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
48351	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
48351	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
48351	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
48351	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
48351	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
48351	[159135]	[1]	[ 5.]	['The Viking (1931)']
48934	[182657]	[1]	[ 5.]	['Pale (2016)']
48934	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
48934	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
48934	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
48934	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
48934	[151989]	[1]	[ 5.]	['The Thorn (1971)']
48934	[138172]	[1]	[ 5.]	['Baseline (2010)']
48934	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
48934	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
48934	[159123]	[1]	[ 5.]	['Catching Out (2003)']
48934	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
48934	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
48934	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
48934	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
48934	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
48934	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
48934	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
48934	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
48934	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
48934	[159135]	[1]	[ 5.]	['The Viking (1931)']
49212	[135232]	[1]	[ 5.]	['Jailbait Babysitter (1977)']
49212	[151989]	[1]	[ 5.]	['The Thorn (1971)']
49212	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
49212	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
49212	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
49212	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
49212	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
49212	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
49212	[]	[]	[]	[]
49212	[171821]	[1]	[ 5.]	['3-D Sex and Zen: Extreme Ecstasy (2011)']
49212	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
49212	[159123]	[1]	[ 5.]	['Catching Out (2003)']
49212	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
49212	[155529]	[1]	[ 5.]	['Make Your Own Damn Movie (2005)']
49212	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
49212	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
49212	[138172]	[1]	[ 5.]	['Baseline (2010)']
49212	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
49212	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
49212	[159135]	[1]	[ 5.]	['The Viking (1931)']
49796	[171807]	[1]	[ 5.]	['Caedes (2015)']
49796	[182657]	[1]	[ 5.]	['Pale (2016)']
49796	[151989]	[1]	[ 5.]	['The Thorn (1971)']
49796	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
49796	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
49796	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
49796	[107434]	[1]	[ 5.]	['Diplomatic Immunity (2009\xe2\x80\x93 )']
49796	[]	[]	[]	[]
49796	[171821]	[1]	[ 5.]	['3-D Sex and Zen: Extreme Ecstasy (2011)']
49796	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
49796	[159123]	[1]	[ 5.]	['Catching Out (2003)']
49796	[148084]	[1]	[ 5.]	['Emmanuelle in Soho (1981)']
49796	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
49796	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
49796	[124601]	[2]	[ 3.75]	"[""I'm Losing You (1998)""]"
49796	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
49796	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
49796	[138172]	[1]	[ 5.]	['Baseline (2010)']
49796	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
49796	[159135]	[1]	[ 5.]	['The Viking (1931)']
50330	[182657]	[1]	[ 5.]	['Pale (2016)']
50330	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
50330	[]	[]	[]	[]
50330	[135055]	[1]	[ 5.]	['The End of a Mystery (2003)']
50330	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
50330	[124601]	[2]	[ 3.75]	"[""I'm Losing You (1998)""]"
50330	[151989]	[1]	[ 5.]	['The Thorn (1971)']
50330	[107434]	[1]	[ 5.]	['Diplomatic Immunity (2009\xe2\x80\x93 )']
50330	[138172]	[1]	[ 5.]	['Baseline (2010)']
50330	[]	[]	[]	[]
50330	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
50330	[159123]	[1]	[ 5.]	['Catching Out (2003)']
50330	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
50330	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
50330	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
50330	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
50330	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
50330	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
50330	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
50330	[159135]	[1]	[ 5.]	['The Viking (1931)']
51444	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
51444	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
51444	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
51444	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51444	[122535]	[1]	[ 5.]	['White Tiger (1996)']
51444	[169818]	[1]	[ 5.]	['FB: Fighting Beat (2007)']
51444	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51444	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
51444	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51444	[145620]	[1]	[ 5.]	['Samson and the Seven Miracles of the World (1961)']
51444	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51444	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
51444	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
51444	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
51444	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
51444	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
51444	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
51444	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51444	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
51444	[159135]	[1]	[ 5.]	['The Viking (1931)']
51875	[109762]	[1]	[ 5.]	['Black Widow (Dark Beauty) (2008)']
51875	[180839]	[1]	[ 5.]	['Operation Rogue (2014)']
51875	[159048]	[1]	[ 5.]	['One Way Out (2002)']
51875	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
51875	[159050]	[1]	[ 5.]	"[""The Pilot's Wife (2005)""]"
51875	[124903]	[1]	[ 5.]	['Styx (2001)']
51875	[137964]	[1]	[ 5.]	['Casualties (1997)']
51875	[122701]	[1]	[ 5.]	['Love, Cheat & Steal (1993)']
51875	[140014]	[1]	[ 5.]	"[""Brother's Keeper (2013)""]"
51875	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51875	[116243]	[1]	[ 5.]	['Convicted (1931)']
51875	[171221]	[2]	[ 4.25]	['Isolation (2015)']
51875	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51875	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51875	[159053]	[1]	[ 5.]	['In Her Line of Fire (2006)']
51875	[142903]	[1]	[ 5.]	['Ricochet (2011)']
51875	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51875	[132124]	[1]	[ 5.]	['Say Nothing (2001)']
51875	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51875	[159135]	[1]	[ 5.]	['The Viking (1931)']
51890	[109762]	[1]	[ 5.]	['Black Widow (Dark Beauty) (2008)']
51890	[180839]	[1]	[ 5.]	['Operation Rogue (2014)']
51890	[159048]	[1]	[ 5.]	['One Way Out (2002)']
51890	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
51890	[159050]	[1]	[ 5.]	"[""The Pilot's Wife (2005)""]"
51890	[124903]	[1]	[ 5.]	['Styx (2001)']
51890	[137964]	[1]	[ 5.]	['Casualties (1997)']
51890	[122701]	[1]	[ 5.]	['Love, Cheat & Steal (1993)']
51890	[140014]	[1]	[ 5.]	"[""Brother's Keeper (2013)""]"
51890	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51890	[116243]	[1]	[ 5.]	['Convicted (1931)']
51890	[171221]	[2]	[ 4.25]	['Isolation (2015)']
51890	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51890	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51890	[159053]	[1]	[ 5.]	['In Her Line of Fire (2006)']
51890	[142903]	[1]	[ 5.]	['Ricochet (2011)']
51890	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51890	[132124]	[1]	[ 5.]	['Say Nothing (2001)']
51890	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51890	[159135]	[1]	[ 5.]	['The Viking (1931)']
51939	[109762]	[1]	[ 5.]	['Black Widow (Dark Beauty) (2008)']
51939	[124903]	[1]	[ 5.]	['Styx (2001)']
51939	[122701]	[1]	[ 5.]	['Love, Cheat & Steal (1993)']
51939	[180839]	[1]	[ 5.]	['Operation Rogue (2014)']
51939	[159048]	[1]	[ 5.]	['One Way Out (2002)']
51939	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51939	[159050]	[1]	[ 5.]	"[""The Pilot's Wife (2005)""]"
51939	[138172]	[1]	[ 5.]	['Baseline (2010)']
51939	[137964]	[1]	[ 5.]	['Casualties (1997)']
51939	[132124]	[1]	[ 5.]	['Say Nothing (2001)']
51939	[140014]	[1]	[ 5.]	"[""Brother's Keeper (2013)""]"
51939	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51939	[116243]	[1]	[ 5.]	['Convicted (1931)']
51939	[171221]	[2]	[ 4.25]	['Isolation (2015)']
51939	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51939	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51939	[142903]	[1]	[ 5.]	['Ricochet (2011)']
51939	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
51939	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51939	[159135]	[1]	[ 5.]	['The Viking (1931)']
51966	[182657]	[1]	[ 5.]	['Pale (2016)']
51966	[109762]	[1]	[ 5.]	['Black Widow (Dark Beauty) (2008)']
51966	[180839]	[1]	[ 5.]	['Operation Rogue (2014)']
51966	[159048]	[1]	[ 5.]	['One Way Out (2002)']
51966	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51966	[138172]	[1]	[ 5.]	['Baseline (2010)']
51966	[132124]	[1]	[ 5.]	['Say Nothing (2001)']
51966	[140014]	[1]	[ 5.]	"[""Brother's Keeper (2013)""]"
51966	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51966	[116243]	[1]	[ 5.]	['Convicted (1931)']
51966	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51966	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51966	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
51966	[142903]	[1]	[ 5.]	['Ricochet (2011)']
51966	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
51966	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
51966	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
51966	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
51966	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51966	[159135]	[1]	[ 5.]	['The Viking (1931)']
51982	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
51982	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
